experiment,process_create,process_term,reg_create_key,reg_write,file_create,image_load,reg_delete_key,net_connect,reg_delete_value,year,label,test
E3860,0.0,0.0,10.0,10.0,422.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E3861,3.0,2.0,126.0,25.0,314.0,248.0,0.0,18.0,0.0,2023.0,benign,False
E3862,1.0,1.0,63.0,3.0,54.0,136.0,0.0,9.0,0.0,2017.0,malicious,True
E3863,1.0,2.0,111.0,0.0,4389.0,108.0,0.0,3.0,0.0,2017.0,malicious,False
E3864,0.0,0.0,0.0,0.0,8.0,25.0,0.0,0.0,0.0,2017.0,benign,False
E3865,1.0,0.0,0.0,0.0,33.0,67.0,0.0,0.0,0.0,2017.0,malicious,False
E3866,1.0,0.0,0.0,0.0,72.0,102.0,0.0,0.0,0.0,2024.0,benign,True
E3867,49.0,38.0,4.0,24.0,3474.0,954.0,0.0,25.0,0.0,2024.0,malicious,True
E3868,1.0,2.0,0.0,0.0,4.0,46.0,0.0,0.0,0.0,2022.0,benign,False
E3869,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,True
E387,1.0,1.0,0.0,0.0,70.0,59.0,0.0,0.0,0.0,2017.0,malicious,True
E3870,1.0,2.0,0.0,0.0,2.0,39.0,0.0,0.0,0.0,2024.0,benign,False
E3871,1.0,2.0,112.0,2.0,54.0,102.0,0.0,3.0,0.0,2017.0,malicious,True
E3872,1.0,2.0,111.0,0.0,49.0,94.0,0.0,3.0,0.0,2017.0,benign,False
E3873,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E3874,0.0,0.0,0.0,0.0,7.0,32.0,0.0,0.0,0.0,2017.0,malicious,True
E3875,0.0,0.0,8.0,8.0,435.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E3876,1.0,2.0,111.0,0.0,52.0,103.0,0.0,3.0,0.0,2022.0,malicious,False
E3877,0.0,1.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,2023.0,benign,False
E3878,1.0,2.0,118.0,25.0,54.0,102.0,2.0,3.0,0.0,2017.0,malicious,True
E3879,1.0,2.0,118.0,25.0,57.0,107.0,2.0,3.0,0.0,2017.0,malicious,False
E388,529.0,483.0,702.0,692.0,7018.0,28620.0,0.0,0.0,0.0,2017.0,malicious,False
E3880,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2023.0,benign,False
E3881,9.0,10.0,1.0,1.0,27.0,195.0,0.0,0.0,0.0,2024.0,malicious,True
E3882,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E3883,1.0,0.0,0.0,0.0,21.0,62.0,0.0,0.0,0.0,2024.0,benign,True
E3884,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E3885,1.0,2.0,111.0,0.0,53.0,102.0,0.0,3.0,0.0,2017.0,malicious,False
E3886,0.0,0.0,0.0,0.0,18.0,38.0,0.0,0.0,0.0,2020.0,malicious,False
E3887,26.0,27.0,170.0,72.0,154.0,729.0,0.0,0.0,18.0,2017.0,malicious,True
E3888,7.0,8.0,23.0,28.0,63.0,224.0,0.0,0.0,0.0,2017.0,malicious,False
E3889,44.0,39.0,13.0,17.0,544.0,861.0,0.0,19.0,0.0,2017.0,malicious,True
E389,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2024.0,benign,False
E3890,1.0,1.0,0.0,0.0,4.0,54.0,0.0,0.0,0.0,2023.0,benign,False
E3891,2.0,3.0,115.0,21.0,57.0,116.0,1.0,3.0,0.0,2017.0,malicious,True
E3892,0.0,0.0,1.0,0.0,7.0,29.0,0.0,14.0,0.0,2024.0,malicious,True
E3893,1.0,0.0,1.0,2.0,160.0,113.0,0.0,0.0,0.0,2023.0,benign,False
E3894,1.0,1.0,0.0,1.0,70.0,59.0,0.0,0.0,0.0,2017.0,malicious,False
E3895,13.0,13.0,141.0,16.0,263.0,561.0,0.0,81.0,0.0,2024.0,malicious,True
E3896,5.0,5.0,114.0,8.0,179.0,261.0,0.0,12.0,0.0,2024.0,malicious,True
E3897,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2021.0,benign,False
E3898,0.0,1.0,0.0,0.0,14.0,44.0,0.0,0.0,0.0,2024.0,benign,False
E3899,1.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,2017.0,benign,False
E39,2.0,0.0,0.0,0.0,63.0,130.0,0.0,1.0,0.0,2020.0,malicious,False
E390,2.0,3.0,111.0,0.0,71.0,138.0,0.0,3.0,0.0,2017.0,malicious,True
E3900,2.0,2.0,0.0,0.0,29.0,71.0,0.0,0.0,0.0,2017.0,malicious,True
E3901,0.0,1.0,0.0,0.0,2.0,48.0,0.0,2.0,0.0,2020.0,malicious,False
E3902,0.0,0.0,0.0,0.0,5.0,21.0,0.0,0.0,0.0,2024.0,benign,True
E3903,237.0,217.0,0.0,0.0,1128.0,4522.0,0.0,0.0,0.0,2017.0,malicious,False
E3904,0.0,1.0,5.0,9.0,26.0,58.0,0.0,4.0,0.0,2017.0,malicious,True
E3905,0.0,0.0,10.0,10.0,451.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E3906,7.0,8.0,24.0,32.0,67.0,224.0,0.0,0.0,0.0,2017.0,malicious,True
E3907,1.0,2.0,0.0,0.0,15.0,70.0,0.0,0.0,0.0,2024.0,benign,False
E3908,0.0,0.0,0.0,0.0,17.0,44.0,0.0,0.0,0.0,2023.0,benign,False
E3909,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E391,1.0,2.0,0.0,0.0,3.0,33.0,0.0,0.0,0.0,2024.0,benign,False
E3910,17.0,6.0,8.0,9.0,78.0,364.0,0.0,18.0,0.0,2017.0,malicious,True
E3911,0.0,0.0,0.0,0.0,20.0,44.0,0.0,6.0,0.0,2024.0,malicious,True
E3912,1.0,2.0,118.0,25.0,54.0,104.0,2.0,3.0,0.0,2021.0,malicious,False
E3913,1.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,2017.0,malicious,True
E3914,0.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,2024.0,benign,False
E3915,0.0,1.0,5.0,9.0,35.0,58.0,0.0,5.0,0.0,2017.0,malicious,False
E3916,11.0,7.0,155.0,49.0,718.0,624.0,0.0,32.0,8.0,2017.0,malicious,False
E3917,0.0,0.0,8.0,9.0,443.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E3918,1.0,1.0,0.0,1.0,70.0,59.0,0.0,0.0,0.0,2017.0,malicious,True
E3919,0.0,0.0,0.0,0.0,50.0,55.0,0.0,0.0,0.0,2024.0,benign,True
E392,0.0,0.0,3.0,7.0,19.0,57.0,0.0,2.0,0.0,2020.0,malicious,False
E3920,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E3921,0.0,0.0,0.0,0.0,24.0,52.0,0.0,0.0,0.0,2024.0,benign,True
E3922,2.0,2.0,5.0,11.0,68.0,104.0,0.0,3.0,2.0,2017.0,malicious,False
E3923,27.0,23.0,9.0,13.0,527.0,576.0,0.0,22.0,0.0,2017.0,malicious,False
E3924,0.0,0.0,0.0,0.0,7.0,23.0,0.0,0.0,0.0,2017.0,benign,False
E3925,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2024.0,benign,False
E3926,0.0,0.0,0.0,0.0,8.0,25.0,0.0,0.0,0.0,2020.0,malicious,False
E3927,0.0,0.0,0.0,0.0,35.0,44.0,0.0,0.0,0.0,2017.0,benign,False
E3928,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2021.0,benign,False
E3929,1.0,0.0,13.0,61.0,46.0,98.0,0.0,1.0,0.0,2017.0,malicious,True
E393,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,True
E3930,1.0,2.0,0.0,0.0,28.0,78.0,0.0,0.0,0.0,2024.0,benign,True
E3931,0.0,0.0,4.0,1.0,738.0,46.0,0.0,26.0,0.0,2017.0,malicious,True
E3932,1.0,2.0,111.0,0.0,52.0,102.0,0.0,3.0,0.0,2017.0,malicious,True
E3933,0.0,1.0,0.0,0.0,8.0,30.0,0.0,0.0,0.0,2022.0,benign,False
E3934,212.0,195.0,1.0,0.0,1008.0,4047.0,0.0,0.0,0.0,2017.0,malicious,True
E3935,1.0,2.0,111.0,0.0,4549.0,108.0,0.0,3.0,0.0,2017.0,malicious,True
E3936,1.0,0.0,0.0,0.0,1.0,33.0,0.0,0.0,0.0,2024.0,benign,True
E3937,0.0,0.0,8.0,8.0,444.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E3938,0.0,1.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,2024.0,benign,False
E3939,1.0,0.0,1.0,4.0,129.0,93.0,0.0,0.0,0.0,2024.0,benign,True
E394,0.0,0.0,0.0,0.0,5.0,24.0,0.0,0.0,0.0,2017.0,benign,False
E3940,1.0,1.0,6.0,8.0,26.0,85.0,0.0,2407.0,0.0,2022.0,malicious,False
E3941,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2023.0,benign,False
E3942,1.0,2.0,0.0,0.0,4.0,59.0,0.0,0.0,0.0,2023.0,benign,False
E3943,0.0,1.0,5.0,9.0,28.0,58.0,0.0,4.0,0.0,2017.0,malicious,False
E3944,2.0,3.0,4.0,8.0,40.0,110.0,0.0,9.0,0.0,2017.0,malicious,False
E3945,0.0,0.0,1.0,0.0,676.0,46.0,0.0,25.0,0.0,2017.0,malicious,True
E3946,36.0,31.0,12.0,16.0,532.0,734.0,0.0,18.0,0.0,2017.0,malicious,True
E3947,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2022.0,malicious,False
E3948,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E3949,1.0,2.0,0.0,0.0,7.0,39.0,0.0,0.0,0.0,2021.0,malicious,False
E395,1.0,2.0,22.0,4.0,220.0,128.0,0.0,0.0,0.0,2024.0,benign,False
E3950,1.0,1.0,0.0,0.0,32.0,81.0,0.0,0.0,0.0,2017.0,malicious,True
E3951,0.0,1.0,4.0,0.0,12.0,54.0,0.0,1.0,0.0,2015.0,malicious,False
E3952,2.0,1.0,2.0,6.0,69.0,148.0,0.0,0.0,3.0,2017.0,malicious,True
E3953,0.0,1.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E3954,36.0,28.0,10.0,14.0,529.0,734.0,0.0,18.0,0.0,2017.0,malicious,True
E3955,0.0,0.0,0.0,0.0,22.0,39.0,0.0,0.0,0.0,2017.0,benign,False
E3956,2.0,2.0,5.0,11.0,69.0,104.0,0.0,3.0,2.0,2017.0,malicious,False
E3957,0.0,0.0,0.0,0.0,45.0,38.0,0.0,0.0,0.0,2024.0,benign,True
E3958,0.0,0.0,8.0,8.0,470.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E3959,1.0,2.0,118.0,25.0,5080.0,108.0,2.0,3.0,0.0,2017.0,malicious,True
E396,1.0,2.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,2024.0,benign,False
E3960,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,True
E3961,0.0,0.0,1.0,0.0,11.0,44.0,0.0,0.0,0.0,2022.0,malicious,False
E3962,1.0,1.0,1.0,4.0,49.0,97.0,0.0,0.0,0.0,2024.0,malicious,True
E3963,9.0,3.0,141.0,14.0,225.0,571.0,0.0,11.0,3.0,2020.0,malicious,False
E3964,1.0,1.0,1.0,4.0,47.0,97.0,0.0,0.0,0.0,2024.0,malicious,True
E3965,3.0,1.0,110.0,0.0,56.0,156.0,0.0,18.0,0.0,2020.0,malicious,False
E3966,0.0,0.0,8.0,8.0,442.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E3967,1.0,2.0,111.0,0.0,48.0,94.0,0.0,3.0,0.0,2020.0,malicious,False
E3968,1.0,2.0,6.0,0.0,6.0,61.0,0.0,0.0,0.0,2023.0,benign,False
E3969,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2024.0,benign,False
E397,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E3970,0.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,2017.0,malicious,False
E3971,44.0,39.0,11.0,17.0,541.0,860.0,0.0,15.0,0.0,2017.0,malicious,False
E3972,2.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,2017.0,malicious,True
E3973,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E3974,0.0,0.0,1.0,0.0,15.0,37.0,0.0,152.0,0.0,2024.0,malicious,True
E3975,2.0,2.0,5.0,5.0,104.0,168.0,0.0,0.0,0.0,2017.0,malicious,True
E3976,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,True
E3977,0.0,1.0,6.0,7.0,56.0,78.0,1.0,0.0,2.0,2017.0,malicious,True
E3978,270.0,221.0,0.0,0.0,547.0,0.0,0.0,0.0,0.0,2017.0,malicious,False
E3979,0.0,0.0,0.0,0.0,8.0,22.0,0.0,0.0,0.0,2017.0,malicious,False
E398,0.0,1.0,0.0,0.0,7.0,32.0,0.0,0.0,0.0,2024.0,benign,False
E3980,18.0,15.0,6.0,10.0,526.0,417.0,0.0,18.0,0.0,2017.0,malicious,True
E3981,1.0,1.0,1.0,4.0,37.0,83.0,0.0,0.0,0.0,2017.0,malicious,False
E3982,0.0,0.0,8.0,8.0,429.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E3983,0.0,0.0,1.0,1.0,7.0,33.0,0.0,0.0,0.0,2021.0,malicious,False
E3984,0.0,1.0,1.0,2.0,0.0,15.0,0.0,0.0,0.0,2024.0,benign,False
E3985,1.0,1.0,0.0,0.0,70.0,59.0,0.0,0.0,0.0,2017.0,malicious,True
E3986,1.0,2.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,2021.0,malicious,False
E3987,0.0,0.0,8.0,8.0,473.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E3988,0.0,1.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,2023.0,benign,False
E3989,7.0,8.0,9.0,3.0,99.0,264.0,0.0,0.0,0.0,2021.0,malicious,False
E399,1.0,2.0,111.0,0.0,5319.0,108.0,0.0,3.0,0.0,2017.0,malicious,True
E3990,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2017.0,malicious,True
E3991,1.0,1.0,3.0,7.0,3.0,73.0,0.0,1.0,0.0,2020.0,malicious,False
E3992,0.0,1.0,0.0,0.0,10.0,34.0,0.0,0.0,0.0,2021.0,benign,False
E3993,1.0,2.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,2022.0,benign,False
E3994,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E3995,0.0,0.0,0.0,0.0,20.0,49.0,0.0,0.0,0.0,2022.0,benign,False
E3996,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,True
E3997,18.0,19.0,35.0,92.0,336.0,1007.0,0.0,0.0,0.0,2017.0,malicious,True
E3998,2.0,3.0,0.0,0.0,85.0,144.0,0.0,3.0,0.0,2023.0,benign,False
E3999,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2024.0,benign,False
E4,0.0,1.0,0.0,0.0,16.0,47.0,0.0,0.0,0.0,2023.0,benign,False
E40,47.0,40.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E400,0.0,1.0,1.0,0.0,11.0,47.0,0.0,0.0,0.0,2023.0,benign,False
E4000,2.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,2017.0,malicious,True
E4001,0.0,0.0,0.0,0.0,6.0,24.0,0.0,0.0,0.0,2020.0,benign,False
E4002,11.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E4003,1.0,2.0,62.0,0.0,1.0,40.0,0.0,0.0,0.0,2021.0,benign,False
E4004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E4005,0.0,0.0,8.0,8.0,454.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E4006,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E4007,0.0,0.0,10.0,10.0,444.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E4008,1.0,1.0,8.0,21.0,93.0,151.0,0.0,2.0,0.0,2017.0,malicious,True
E4009,0.0,1.0,1.0,2.0,0.0,15.0,0.0,0.0,0.0,2024.0,benign,False
E401,0.0,1.0,0.0,0.0,2.0,32.0,0.0,0.0,0.0,2020.0,benign,False
E4010,0.0,1.0,4.0,7.0,40.0,78.0,1.0,0.0,2.0,2017.0,malicious,True
E4011,0.0,0.0,1.0,1.0,33.0,65.0,0.0,0.0,0.0,2024.0,benign,True
E4012,0.0,0.0,0.0,0.0,3.0,26.0,0.0,0.0,0.0,2024.0,benign,True
E4013,1.0,2.0,115.0,0.0,29.0,110.0,0.0,3.0,1.0,2022.0,benign,False
E4014,3.0,4.0,120.0,10.0,124.0,234.0,0.0,4.0,0.0,2017.0,malicious,True
E4015,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2024.0,benign,True
E4016,1.0,1.0,0.0,4.0,43.0,97.0,0.0,1.0,0.0,2024.0,malicious,True
E4017,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,True
E4018,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,2017.0,benign,False
E4019,3.0,1.0,2.0,2.0,50.0,101.0,0.0,2.0,0.0,2017.0,malicious,True
E402,1.0,2.0,111.0,0.0,70.0,117.0,0.0,3.0,0.0,2023.0,benign,False
E4020,1.0,2.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,2023.0,benign,False
E4021,2.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E4022,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E4023,0.0,1.0,0.0,0.0,17.0,44.0,0.0,0.0,0.0,2017.0,malicious,False
E4024,2.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,2017.0,malicious,True
E4025,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2024.0,benign,False
E4026,1.0,2.0,0.0,0.0,7.0,54.0,0.0,0.0,0.0,2023.0,benign,False
E4027,1.0,1.0,7.0,18.0,98.0,151.0,0.0,2.0,0.0,2017.0,malicious,False
E4028,0.0,1.0,0.0,0.0,7.0,36.0,0.0,0.0,0.0,2023.0,benign,False
E4029,1.0,2.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,2024.0,benign,True
E403,0.0,0.0,0.0,0.0,7.0,25.0,0.0,0.0,0.0,2017.0,benign,False
E4030,0.0,0.0,0.0,0.0,18.0,37.0,0.0,0.0,0.0,2017.0,benign,False
E4031,0.0,1.0,0.0,0.0,4.0,19.0,0.0,0.0,0.0,2023.0,benign,False
E4032,0.0,0.0,8.0,8.0,452.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E4033,0.0,0.0,10.0,10.0,444.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E4034,2.0,2.0,2.0,1.0,24.0,70.0,0.0,1055.0,0.0,2021.0,malicious,False
E4035,1.0,2.0,115.0,0.0,32.0,104.0,0.0,3.0,1.0,2024.0,benign,True
E4036,2.0,3.0,0.0,0.0,4.0,55.0,0.0,0.0,0.0,2023.0,benign,False
E4037,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2022.0,benign,False
E4038,0.0,1.0,0.0,0.0,10.0,39.0,0.0,0.0,0.0,2020.0,malicious,False
E4039,0.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,2021.0,benign,False
E404,0.0,1.0,14.0,4.0,60.0,47.0,0.0,0.0,0.0,2024.0,malicious,True
E4040,1.0,0.0,0.0,0.0,73.0,59.0,0.0,0.0,0.0,2017.0,malicious,True
E4041,0.0,0.0,3.0,7.0,14.0,55.0,0.0,3.0,0.0,2020.0,malicious,False
E4042,0.0,0.0,3.0,7.0,15.0,55.0,0.0,3.0,0.0,2021.0,malicious,False
E4043,1.0,2.0,6.0,1.0,62.0,104.0,0.0,0.0,0.0,2017.0,malicious,True
E4044,1.0,2.0,225.0,9.0,269.0,206.0,0.0,5.0,2.0,2024.0,benign,False
E4045,244.0,106.0,41.0,42.0,592.0,4099.0,0.0,7.0,0.0,2017.0,malicious,False
E4046,0.0,0.0,0.0,0.0,9.0,46.0,0.0,0.0,0.0,2024.0,benign,True
E4047,1.0,2.0,111.0,0.0,54.0,96.0,0.0,3.0,0.0,2017.0,malicious,True
E4048,3.0,3.0,69.0,126.0,92.0,190.0,32.0,145.0,0.0,2017.0,malicious,False
E4049,1.0,0.0,1.0,4.0,91.0,120.0,0.0,0.0,0.0,2023.0,benign,False
E405,0.0,1.0,0.0,0.0,4.0,22.0,0.0,0.0,0.0,2021.0,benign,False
E4050,0.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,2023.0,benign,False
E4051,0.0,1.0,0.0,0.0,8.0,23.0,0.0,0.0,0.0,2024.0,benign,True
E4052,1.0,0.0,0.0,0.0,87.0,69.0,0.0,0.0,0.0,2017.0,malicious,False
E4053,1.0,2.0,0.0,0.0,4.0,45.0,0.0,0.0,0.0,2024.0,benign,False
E4054,1.0,1.0,1.0,4.0,46.0,97.0,0.0,0.0,0.0,2024.0,malicious,True
E4055,0.0,0.0,4.0,1.0,691.0,46.0,0.0,25.0,0.0,2017.0,malicious,True
E4056,1.0,2.0,111.0,0.0,4043.0,108.0,0.0,3.0,0.0,2017.0,malicious,True
E4057,1.0,2.0,118.0,25.0,4541.0,108.0,2.0,3.0,0.0,2017.0,malicious,False
E4058,2.0,0.0,119.0,13.0,563.0,264.0,0.0,55.0,1.0,2024.0,benign,True
E4059,35.0,31.0,13.0,17.0,535.0,702.0,0.0,16.0,0.0,2017.0,malicious,False
E406,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2024.0,benign,False
E4060,0.0,0.0,0.0,0.0,1.0,28.0,0.0,0.0,0.0,2018.0,benign,False
E4061,0.0,0.0,0.0,0.0,14.0,31.0,0.0,0.0,0.0,2024.0,benign,True
E4062,0.0,0.0,8.0,8.0,466.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E4063,1.0,1.0,1.0,4.0,53.0,97.0,0.0,1.0,0.0,2024.0,malicious,True
E4064,0.0,0.0,0.0,0.0,14.0,41.0,0.0,6.0,0.0,2024.0,malicious,True
E4065,0.0,0.0,0.0,0.0,39.0,54.0,0.0,0.0,0.0,2021.0,benign,False
E4066,1.0,0.0,0.0,2.0,201.0,106.0,0.0,0.0,0.0,2023.0,benign,False
E4067,5.0,5.0,27.0,9.0,179.0,262.0,0.0,14.0,0.0,2024.0,malicious,True
E4068,0.0,0.0,0.0,0.0,3.0,23.0,0.0,0.0,0.0,2020.0,malicious,False
E4069,1.0,2.0,0.0,0.0,5127.0,36.0,0.0,0.0,0.0,2017.0,malicious,True
E407,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,True
E4070,1.0,2.0,111.0,0.0,4391.0,108.0,0.0,3.0,0.0,2017.0,malicious,True
E4071,0.0,0.0,0.0,0.0,24.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E4072,1.0,2.0,0.0,0.0,1.0,37.0,0.0,0.0,0.0,2024.0,benign,True
E4073,36.0,31.0,13.0,17.0,537.0,735.0,0.0,17.0,0.0,2017.0,malicious,True
E4074,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,True
E4075,4526.0,3285.0,25.0,1.0,3.0,34459.0,0.0,0.0,1.0,2024.0,benign,True
E4076,0.0,1.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,2020.0,benign,False
E4077,0.0,0.0,8.0,8.0,453.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E4078,45.0,39.0,17.0,21.0,542.0,888.0,0.0,19.0,0.0,2017.0,malicious,True
E4079,1.0,0.0,0.0,0.0,20.0,60.0,0.0,0.0,0.0,2024.0,benign,False
E408,2.0,3.0,118.0,25.0,80.0,125.0,2.0,3.0,0.0,2017.0,malicious,False
E4080,1.0,1.0,1.0,4.0,48.0,98.0,0.0,1.0,0.0,2017.0,malicious,True
E4081,1.0,2.0,0.0,0.0,7.0,45.0,0.0,0.0,0.0,2021.0,benign,False
E4082,2.0,3.0,111.0,0.0,58.0,133.0,0.0,3.0,0.0,2021.0,benign,False
E4083,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E4084,1.0,2.0,0.0,0.0,6.0,41.0,0.0,0.0,0.0,2022.0,benign,False
E4085,1.0,2.0,0.0,0.0,7.0,64.0,0.0,0.0,0.0,2024.0,benign,True
E4086,0.0,1.0,0.0,0.0,4.0,21.0,0.0,0.0,0.0,2022.0,benign,False
E4087,4.0,5.0,120.0,30.0,102.0,205.0,2.0,3.0,0.0,2017.0,malicious,True
E4088,0.0,0.0,0.0,0.0,22.0,44.0,0.0,0.0,0.0,2017.0,malicious,True
E4089,133.0,125.0,58.0,36.0,722.0,2533.0,1.0,11.0,0.0,2017.0,malicious,True
E409,1.0,2.0,0.0,0.0,6.0,51.0,0.0,0.0,0.0,2024.0,benign,True
E4090,0.0,0.0,10.0,10.0,441.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E4091,0.0,0.0,8.0,8.0,460.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E4092,2.0,2.0,3.0,9.0,100.0,199.0,0.0,0.0,0.0,2022.0,benign,False
E4093,0.0,0.0,0.0,0.0,18.0,48.0,0.0,0.0,0.0,2017.0,benign,False
E4094,0.0,0.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,2018.0,malicious,False
E4095,0.0,1.0,0.0,0.0,27.0,45.0,0.0,0.0,0.0,2024.0,benign,False
E4096,0.0,0.0,0.0,3.0,20.0,53.0,0.0,6.0,0.0,2021.0,malicious,False
E4097,0.0,1.0,5.0,9.0,29.0,58.0,0.0,5.0,0.0,2017.0,malicious,False
E4098,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E4099,0.0,1.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,2017.0,benign,False
E41,1.0,2.0,1.0,1.0,1.0,36.0,0.0,0.0,0.0,2022.0,benign,False
E410,1.0,2.0,2.0,1.0,56.0,104.0,0.0,0.0,0.0,2017.0,malicious,False
E4100,0.0,0.0,10.0,11.0,454.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E4101,1.0,1.0,1.0,4.0,43.0,97.0,0.0,0.0,0.0,2024.0,malicious,True
E4102,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,False
E4103,1.0,0.0,7.0,9.0,3221.0,97.0,0.0,1506.0,0.0,2017.0,malicious,True
E4104,0.0,0.0,24.0,17.0,34.0,58.0,0.0,0.0,4.0,2023.0,benign,False
E4105,1.0,2.0,0.0,0.0,1.0,48.0,0.0,0.0,0.0,2023.0,benign,False
E4106,1.0,0.0,122.0,7.0,310.0,127.0,0.0,2.0,3.0,2024.0,benign,True
